Series ID,Source URL
n2vm,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n2vm/data
n2yi,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n2yi/data
mu7w,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mu7w/data
mo2c,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo2c/data
mlz3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mlz3/data
mox5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mox5/data
mi27,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mi27/data
mlk8,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mlk8/data
cgug,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/cgug/data
mp9b,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mp9b/data
mjv5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mjv5/data
mrvu,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mrvu/data
n33l,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n33l/data
mk49,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mk49/data
mp5g,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mp5g/data
n356,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n356/data
mo8e,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo8e/data
mq3f,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mq3f/data
mi6i,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mi6i/data
n345,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n345/data
mie6,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mie6/data
mny8,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mny8/data
n2wv,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n2wv/data
mo7i,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo7i/data
ml6n,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml6n/data
mki8,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mki8/data
noog,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/noog/data
n382,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n382/data
n35w,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n35w/data
mj6b,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj6b/data
ml4b,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml4b/data
mir4,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mir4/data
mkm8,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mkm8/data
n395,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n395/data
mp5o,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mp5o/data
lrxe,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/lrxe/data
miw5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/miw5/data
mq38,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mq38/data
n36x,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n36x/data
mkv3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mkv3/data
ml3z,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml3z/data
mmu9,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mmu9/data
mk7i,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mk7i/data
nsrk,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/nsrk/data
miz7,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/miz7/data
mr5l,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mr5l/data
mon3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mon3/data
mkp2,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mkp2/data
mp8f,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mp8f/data
ml7y,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml7y/data
mkk2,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mkk2/data
ng3x,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ng3x/data
mk5i,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mk5i/data
mp6a,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mp6a/data
mm5j,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mm5j/data
mo7l,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo7l/data
ml3h,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml3h/data
n39b,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n39b/data
mlb5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mlb5/data
mo4e,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo4e/data
mpv5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mpv5/data
mr7f,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mr7f/data
mp63,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mp63/data
mik6,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mik6/data
mkf3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mkf3/data
cgvw,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/cgvw/data
mp3w,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mp3w/data
mk58,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mk58/data
n32p,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n32p/data
miv2,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/miv2/data
mj7x,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj7x/data
n35s,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n35s/data
mj6o,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj6o/data
ml54,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml54/data
mj7w,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj7w/data
mm6j,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mm6j/data
mhw7,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mhw7/data
mk28,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mk28/data
njel,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/njel/data
ml65,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml65/data
mo4k,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo4k/data
mk96,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mk96/data
mli3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mli3/data
mi7f,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mi7f/data
lryc,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/lryc/data
mol8,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mol8/data
mis9,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mis9/data
modd,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/modd/data
mpo7,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mpo7/data
lrxb,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/lrxb/data
mpk8,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mpk8/data
nkgv,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/nkgv/data
mje2,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mje2/data
moi9,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/moi9/data
mig7,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mig7/data
mo9m,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo9m/data
mqw5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mqw5/data
mky6,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mky6/data
ml29,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml29/data
mnz4,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mnz4/data
cgrx,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/cgrx/data
ml4m,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml4m/data
mp2k,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mp2k/data
mo6r,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo6r/data
mhq4,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mhq4/data
mj2q,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj2q/data
mj5y,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj5y/data
mj4k,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj4k/data
ml39,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml39/data
mkp7,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mkp7/data
mm2h,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mm2h/data
mig9,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mig9/data
mkg4,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mkg4/data
mu83,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mu83/data
mik5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mik5/data
mo5z,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo5z/data
ml3a,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml3a/data
miq3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/miq3/data
mo5o,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo5o/data
mps6,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mps6/data
cgrv,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/cgrv/data
ml7v,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml7v/data
niic,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/niic/data
ml6w,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml6w/data
mk63,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mk63/data
mr63,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mr63/data
ml3j,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml3j/data
mi55,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mi55/data
nnoa,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/nnoa/data
mi3e,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mi3e/data
mm64,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mm64/data
mlr3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mlr3/data
moi8,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/moi8/data
ml6o,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml6o/data
mj2d,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj2d/data
mkt4,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mkt4/data
mj2h,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj2h/data
miw7,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/miw7/data
n374,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n374/data
mj3m,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj3m/data
mi93,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mi93/data
n34x,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n34x/data
mi2l,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mi2l/data
mpq7,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mpq7/data
mm2m,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mm2m/data
mpq5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mpq5/data
mow6,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mow6/data
n2y8,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n2y8/data
mks5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mks5/data
mps3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mps3/data
n39m,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n39m/data
n2x5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n2x5/data
mp5s,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mp5s/data
mkv5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mkv5/data
mq3a,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mq3a/data
mpe2,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mpe2/data
mob6,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mob6/data
nlbb,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/nlbb/data
mi83,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mi83/data
mr5z,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mr5z/data
mjg3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mjg3/data
mo4j,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo4j/data
mj99,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj99/data
mp5x,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mp5x/data
mm4c,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mm4c/data
mop4,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mop4/data
mpn3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mpn3/data
n425,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n425/data
mjw9,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mjw9/data
mk6c,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mk6c/data
n2xd,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n2xd/data
mk7l,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mk7l/data
mo3x,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo3x/data
mj2a,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj2a/data
mja8,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mja8/data
ml7u,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml7u/data
n36k,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n36k/data
mqy7,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mqy7/data
mjf6,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mjf6/data
mid4,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mid4/data
ng38,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ng38/data
cgwd,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/cgwd/data
ml8t,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml8t/data
ml75,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ml75/data
ng33,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ng33/data
ng3k,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ng3k/data
mkz8,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mkz8/data
n2vi,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n2vi/data
ms2n,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ms2n/data
mk6z,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mk6z/data
moa5,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/moa5/data
ng3d,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/ng3d/data
mk7u,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mk7u/data
mi99,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mi99/data
mr2b,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mr2b/data
mj96,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj96/data
mj9m,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj9m/data
mj9s,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj9s/data
mr2p,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mr2p/data
n2w3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/n2w3/data
mm3u,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mm3u/data
mo26,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo26/data
mjg4,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mjg4/data
mj47,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mj47/data
mo7h,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mo7h/data
mi9h,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mi9h/data
mly3,https://www.ons.gov.uk/economy/nationalaccounts/uksectoraccounts/timeseries/mly3/data
